ms_since_boot,temp_C,press_Pa # long run op 4 sept
1140823,24.87,1011.52
1141634,24.87,1011.54
1142445,24.87,1011.56
1143257,24.87,1011.56
1144068,24.87,1011.54
1144879,24.87,1011.54
1145690,24.87,1011.54
1146501,24.87,1011.57
1147312,24.87,1011.58
1148124,24.87,1011.54
1148935,24.87,1011.57
1149746,24.87,1011.57
1150557,24.87,1011.56
1151368,24.87,1011.57
1152179,24.87,1011.57
1152994,24.87,1011.55
1153805,24.87,1011.55
1154616,24.87,1011.53
1155427,24.87,1011.61
1156238,24.87,1011.59
1157050,24.87,1011.56
1157861,24.87,1011.59
1158672,24.87,1011.53
1159483,24.87,1011.56
1160294,24.87,1011.61
1161105,24.87,1011.59
1161916,24.87,1011.59
1162728,24.87,1011.59
1163539,24.87,1011.58
1164350,24.87,1011.58
1165161,24.87,1011.62
1165972,24.87,1011.60
1166783,24.87,1011.62
1167595,24.87,1011.58
1168406,24.87,1011.58
1169217,24.87,1011.54
1170028,24.87,1011.62
1170843,24.87,1011.55
1171654,24.87,1011.58
1172465,24.87,1011.61
1173276,24.87,1011.59
1174087,24.87,1011.60
1174898,24.87,1011.60
1175709,24.87,1011.57
1176520,24.87,1011.61
1177332,24.87,1011.59
1178143,24.87,1011.63
1178954,24.87,1011.58
1179765,24.94,1011.56
1180576,24.87,1011.58
1181387,24.87,1011.60
1182198,24.87,1011.61
1183010,24.87,1011.62
1183821,24.87,1011.66
1184632,24.87,1011.62
1185443,24.87,1011.62
1186254,24.87,1011.61
1187065,24.87,1011.60
1187877,24.87,1011.62
1188691,24.87,1011.64
1189502,24.87,1011.61
1190313,24.94,1011.64
1191124,24.87,1011.61
1191935,24.87,1011.60
1192746,24.87,1011.62
1193558,24.87,1011.62
1194369,24.94,1011.62
1195179,24.87,1011.63
1195990,24.87,1011.64
1196801,24.87,1011.62
1197613,24.87,1011.64
1198424,24.87,1011.62
1199235,24.87,1011.62
1200046,24.87,1011.65
1200857,24.94,1011.64
1201668,24.94,1011.66
1202478,24.87,1011.64
1203289,24.87,1011.64
1204100,24.94,1011.66
1204911,24.87,1011.66
1205722,24.87,1011.64
1206533,24.87,1011.67
1207357,24.87,1011.63
1208167,24.87,1011.63
1208978,24.94,1011.62
1209788,24.87,1011.62
1210599,24.87,1011.61
1211409,24.87,1011.63
1212219,24.87,1011.63
1213030,24.87,1011.64
1213840,24.94,1011.64
1214651,24.87,1011.63
1215461,24.94,1011.64
1216272,24.87,1011.66
1217082,24.87,1011.64
1217893,24.94,1011.64
1218703,24.87,1011.65
1219514,24.87,1011.64
1220324,24.87,1011.65
1221135,24.94,1011.65
1221945,24.94,1011.65
1222756,24.87,1011.65
1223566,24.87,1011.63
1224376,24.87,1011.61
1225190,24.87,1011.66
1226000,24.87,1011.64
1226811,24.87,1011.67
1227621,24.87,1011.64
1228432,24.87,1011.63
1229242,24.87,1011.63
1230053,24.94,1011.66
1230863,24.87,1011.66
1231674,24.94,1011.62
1232485,24.94,1011.69
1233295,24.87,1011.65
1234106,24.87,1011.64
1234916,24.87,1011.62
1235727,24.94,1011.68
1236538,24.94,1011.66
1237348,24.94,1011.66
1238159,24.87,1011.66
1238969,24.87,1011.68
1239780,24.87,1011.61
1240591,24.87,1011.67
1241401,24.87,1011.66
1242212,24.87,1011.65
1243025,24.94,1011.65
1243836,24.87,1011.66
1244647,24.87,1011.67
1245457,24.87,1011.69
1246268,24.94,1011.66
1247078,24.87,1011.66
1247889,24.87,1011.67
1248700,24.87,1011.68
1249510,24.94,1011.70
1250321,24.87,1011.70
1251131,24.94,1011.67
1251942,24.94,1011.72
1252752,24.94,1011.66
1253563,24.87,1011.70
1254373,24.94,1011.70
1255184,24.94,1011.70
1255994,24.94,1011.70
1256805,24.94,1011.66
1257615,24.94,1011.67
1258426,24.87,1011.66
1259236,24.94,1011.67
1260047,24.94,1011.67
1260860,24.87,1011.71
1261671,24.94,1011.72
1262481,24.94,1011.69
1263292,24.87,1011.68
1264103,24.87,1011.70
1264913,24.94,1011.71
1265724,24.87,1011.66
1266534,24.94,1011.71
1267345,24.94,1011.68
1268155,24.94,1011.72
1268966,24.87,1011.72
1269776,24.94,1011.71
1270587,24.87,1011.73
1271397,24.94,1011.71
1272208,24.94,1011.71
1273018,24.94,1011.72
1273829,24.94,1011.73
1274640,24.94,1011.73
1275450,24.94,1011.70
1276261,24.87,1011.70
1277071,24.87,1011.72
1277882,24.87,1011.73
1278692,24.87,1011.72
1279506,24.94,1011.69
1280317,24.87,1011.73
1281127,24.87,1011.71
1281938,24.94,1011.71
1282748,24.94,1011.72
1283559,24.94,1011.74
1284369,24.94,1011.73
1285180,24.87,1011.71
1285990,24.87,1011.72
1286801,24.87,1011.73
1287612,24.87,1011.72
1288422,24.94,1011.71
1289233,24.94,1011.70
1290043,24.94,1011.73
1290854,24.94,1011.75
1291664,24.94,1011.72
1292475,24.94,1011.73
1293286,24.94,1011.72
1294096,24.94,1011.72
1294907,24.94,1011.74
1295717,24.94,1011.76
1296528,24.94,1011.75
1297341,24.94,1011.79
1298152,24.94,1011.77
1298963,24.94,1011.74
1299773,24.94,1011.74
1300584,24.94,1011.71
1301394,24.94,1011.74
1302205,24.94,1011.73
1303016,24.94,1011.74
1303826,24.94,1011.73
1304637,24.94,1011.74
1305447,24.87,1011.75
1306258,24.94,1011.73
1307069,24.94,1011.75
1307879,24.94,1011.77
1308690,24.94,1011.75
1309500,24.94,1011.77
1310311,24.94,1011.78
1311122,24.94,1011.82
1311932,24.94,1011.78
1312743,24.94,1011.75
1313553,24.94,1011.77
1314364,24.94,1011.74
1315178,24.94,1011.79
1315988,24.87,1011.78
1316799,24.94,1011.76
1317609,24.94,1011.76
1318420,24.94,1011.78
1319231,24.94,1011.74
1320041,24.94,1011.76
1320852,24.94,1011.74
1321662,24.94,1011.79
1322473,24.94,1011.79
1323284,24.94,1011.78
1324094,24.94,1011.78
1324905,24.94,1011.80
1325715,24.94,1011.77
1326526,24.94,1011.80
1327336,24.94,1011.77
1328147,24.94,1011.78
1328958,24.94,1011.76
1329768,24.94,1011.78
1330579,24.94,1011.77
1331389,24.94,1011.79
1332200,24.94,1011.77
1333011,24.94,1011.80
1333819,24.94,1011.77
1334629,24.94,1011.80
1335440,24.94,1011.82
1336250,24.94,1011.79
1337061,24.94,1011.78
1337871,24.94,1011.82
1338682,24.94,1011.77
1339492,24.94,1011.79
1340303,24.94,1011.82
1341113,24.94,1011.80
1341924,24.94,1011.80
1342734,24.94,1011.80
1343545,24.94,1011.81
1344355,24.94,1011.82
1345166,24.94,1011.79
1345976,24.94,1011.81
1346787,24.94,1011.82
1347597,24.94,1011.83
1348408,24.94,1011.79
1349218,24.94,1011.82
1350028,24.94,1011.80
1350839,24.94,1011.86
1351652,24.94,1011.81
1352463,24.94,1011.79
1353274,24.94,1011.79
1354084,24.94,1011.84
1354895,24.94,1011.82
1355706,24.94,1011.83
1356516,24.94,1011.85
1357327,24.94,1011.81
1358138,24.94,1011.85
1358948,24.94,1011.81
1359759,24.94,1011.82
1360570,24.94,1011.82
1361380,24.94,1011.83
1362191,24.94,1011.85
1363002,24.94,1011.83
1363813,24.94,1011.89
1364623,24.94,1011.85
1365434,24.94,1011.89
1366245,24.94,1011.83
1367055,24.94,1011.87
1367866,24.94,1011.85
1368677,24.94,1011.83
1369491,24.94,1011.89
1370302,24.94,1011.85
1371112,24.94,1011.85
1371923,24.94,1011.86
1372734,24.94,1011.85
1373545,24.94,1011.84
1374356,24.94,1011.83
1375166,24.94,1011.89
1375977,24.94,1011.87
1376788,24.94,1011.84
1377599,24.94,1011.92
1378409,24.94,1011.84
1379220,24.94,1011.84
1380031,24.94,1011.86
1380842,24.94,1011.85
1381652,24.94,1011.85
1382463,24.94,1011.85
1383274,24.94,1011.91
1384085,24.94,1011.90
1384896,24.94,1011.88
1385707,24.94,1011.86
1386517,24.94,1011.90
1387331,24.94,1011.87
1388142,24.94,1011.92
1388953,24.94,1011.87
1389764,24.94,1011.86
1390575,24.94,1011.88
1391386,24.94,1011.86
1392196,24.94,1011.91
1393007,24.94,1011.90
1393818,24.94,1011.89
1394629,24.94,1011.88
1395440,24.94,1011.88
1396251,24.94,1011.91
1397062,24.94,1011.91
1397872,24.94,1011.91
1398683,24.94,1011.91
1399494,24.94,1011.96
1400305,24.94,1011.91
1401116,24.94,1011.93
1401927,24.94,1011.87
1402738,24.94,1011.90
1403548,24.94,1011.97
1404359,24.94,1011.91
1405170,24.94,1011.92
1405984,24.94,1011.92
1406794,24.94,1011.89
1407605,24.94,1011.93
1408416,24.94,1011.93
1409227,24.94,1011.91
1410037,24.94,1011.93
1410848,24.94,1011.96
1411659,24.94,1011.94
1412470,24.94,1011.90
1413280,24.94,1011.89
1414091,24.94,1011.95
1414902,24.94,1011.96
1415713,24.94,1011.95
1416523,24.94,1011.97
1417334,24.94,1011.97
1418145,24.94,1011.96
1418956,24.94,1011.94
1419767,24.94,1011.93
1420577,24.94,1011.95
1421388,24.94,1011.95
1422199,24.94,1011.95
1423010,24.94,1011.95
1423824,24.94,1011.94
1424635,24.94,1011.97
1425445,24.94,1011.96
1426256,24.94,1011.97
1427067,24.94,1011.94
1427878,24.94,1011.97
1428689,24.94,1011.99
1429499,24.94,1011.95
1430310,24.94,1011.96
1431121,24.94,1011.92
1431932,24.94,1012.01
1432743,24.94,1011.97
1433554,24.94,1011.96
1434365,24.94,1011.97
1435175,24.94,1011.93
1435986,24.94,1011.95
1436797,24.94,1011.97
1437608,24.94,1011.98
1438419,24.94,1011.95
1439229,24.94,1011.99
1440040,24.94,1011.97
1440851,24.94,1011.97
1441665,24.94,1011.98
1442476,24.94,1012.00
1443287,24.94,1012.01
1444097,24.94,1011.98
1444908,24.94,1011.95
1445719,24.94,1012.00
1446530,24.94,1011.98
1447341,24.94,1011.97
1448152,24.94,1012.01
1448962,24.94,1012.00
1449773,24.94,1011.99
1450584,24.94,1011.97
1451395,24.94,1011.97
1452206,24.94,1012.01
1453017,24.94,1012.01
1453828,24.94,1011.99
1454639,24.94,1012.03
1455449,24.94,1011.99
1456260,24.94,1011.99
1457071,24.94,1012.01
1457882,24.94,1012.00
1458693,24.94,1012.03
1459507,24.94,1012.05
1460318,24.94,1012.01
1461129,24.94,1012.01
1461939,24.94,1011.97
1462750,24.94,1012.02
1463561,24.94,1012.02
1464372,24.94,1011.98
1465183,24.94,1012.02
1465994,24.94,1012.01
1466805,24.94,1012.02
1467615,24.94,1012.02
1468426,24.94,1012.01
1469237,24.94,1012.01
1470048,24.94,1012.03
1470859,24.94,1011.99
1471670,24.94,1012.02
1472481,24.94,1012.03
1473292,24.94,1012.03
1474102,24.94,1012.03
1474913,24.94,1012.06
1475724,24.94,1012.00
1476535,24.94,1012.03
1477346,24.94,1012.04
1478160,24.94,1012.05
1478971,24.94,1012.05
1479781,24.94,1012.04
1480592,24.94,1012.06
1481403,24.94,1012.03
1482213,25.00,1012.04
1483024,24.94,1012.07
1483835,24.94,1012.05
1484646,24.94,1012.05
1485456,24.94,1012.06
1486267,24.94,1012.05
1487078,24.94,1012.04
1487889,24.94,1012.10
1488699,24.94,1012.07
1489510,24.94,1012.06
1490321,25.00,1012.06
1491132,24.94,1012.05
1491942,24.94,1012.07
1492753,24.94,1012.09
1493564,24.94,1012.07
1494375,24.94,1012.06
1495186,24.94,1012.09
1496000,24.94,1012.08
1496811,24.94,1012.11
1497630,24.94,1012.09
1498441,24.94,1012.09
1499252,25.00,1012.09
1500063,24.94,1012.09
1500874,24.94,1012.13
1501685,24.94,1012.12
1502496,24.94,1012.10
1503307,24.94,1012.11
1504118,24.94,1012.10
1504929,25.00,1012.09
1505740,24.94,1012.09
1506551,24.94,1012.16
1507362,24.94,1012.11
1508173,24.94,1012.13
1508984,24.94,1012.07
1509795,24.94,1012.09
1510606,24.94,1012.10
1511417,24.94,1012.11
1512228,25.00,1012.11
1513039,25.00,1012.12
1513853,24.94,1012.10
1514664,24.94,1012.15
1515475,25.00,1012.10
1516286,24.94,1012.08
1517097,24.94,1012.11
1517908,25.00,1012.13
1518719,24.94,1012.12
1519530,25.00,1012.12
1520341,25.00,1012.13
1521152,25.00,1012.15
1521963,24.94,1012.15
1522774,25.00,1012.14
1523586,25.00,1012.13
1524397,24.94,1012.15
1525208,25.00,1012.15
1526019,25.00,1012.16
1526830,24.94,1012.15
1527641,25.00,1012.15
1528452,24.94,1012.16
1529263,24.94,1012.14
1530074,24.94,1012.15
1530885,25.00,1012.14
1531699,24.94,1012.16
1532510,25.00,1012.20
1533321,25.00,1012.14
1534132,25.00,1012.18
1534943,25.00,1012.16
1535754,25.00,1012.18
1536566,25.00,1012.16
1537377,25.00,1012.17
1538188,25.00,1012.15
1538999,24.94,1012.20
1539810,25.00,1012.20
1540621,25.00,1012.18
1541432,25.00,1012.17
1542243,25.00,1012.13
1543055,25.00,1012.17
1543866,24.94,1012.21
1544677,25.00,1012.18
1545488,25.00,1012.16
1546299,25.00,1012.19
1547110,25.00,1012.18
1547921,25.00,1012.20
1548732,25.00,1012.17
1549543,25.00,1012.22
1550358,25.00,1012.17
1551169,25.00,1012.20
1551980,25.00,1012.18
1552791,25.00,1012.22
1553602,25.00,1012.18
1554414,25.00,1012.21
1555225,25.00,1012.20
1556036,25.00,1012.21
1556847,25.00,1012.18
1557658,25.00,1012.18
1558469,25.00,1012.18
1559280,25.00,1012.22
1560091,25.00,1012.22
1560902,25.00,1012.22
1561713,25.00,1012.23
1562524,25.00,1012.20
1563335,25.00,1012.20
1564146,25.00,1012.23
1564957,25.00,1012.20
1565768,25.00,1012.16
1566579,25.00,1012.19
1567390,25.00,1012.24
1568204,25.00,1012.21
1569015,25.00,1012.20
1569826,25.00,1012.25
1570637,25.00,1012.22
1571448,25.00,1012.22
1572259,25.00,1012.26
1573070,25.00,1012.20
1573881,25.00,1012.23
1574692,25.00,1012.21
1575504,25.00,1012.20
1576315,25.00,1012.26
1577126,25.00,1012.23
1577937,25.00,1012.22
1578748,25.00,1012.21
1579559,25.00,1012.22
1580370,25.00,1012.24
1581181,25.00,1012.27
1581992,25.00,1012.26
1582803,25.00,1012.22
1583614,25.00,1012.18
1584425,25.00,1012.22
1585237,25.00,1012.22
1586051,25.00,1012.28
1586862,25.00,1012.23
1587673,25.00,1012.21
1588484,25.00,1012.24
1589295,25.00,1012.24
1590106,25.00,1012.22
1590917,25.00,1012.25
1591728,25.00,1012.23
1592539,25.00,1012.22
1593351,25.00,1012.25
1594162,25.00,1012.21
1594973,25.00,1012.20
1595784,25.00,1012.24
1596595,25.00,1012.22
1597406,25.00,1012.18
1598217,25.00,1012.23
1599028,25.00,1012.23
1599840,25.00,1012.27
1600651,25.00,1012.22
1601462,25.00,1012.21
1602273,25.00,1012.24
1603084,25.00,1012.26
1603899,25.00,1012.25
1604710,25.00,1012.25
1605521,25.00,1012.23
1606332,25.00,1012.23
1607143,25.00,1012.23
1607954,25.00,1012.25
1608765,25.00,1012.22
1609577,25.00,1012.21
1610388,25.00,1012.24
1611199,25.00,1012.22
1612010,25.00,1012.24
1612821,25.00,1012.25
1613632,25.00,1012.22
1614443,25.00,1012.28
1615255,25.00,1012.23
1616066,25.00,1012.22
1616877,25.00,1012.24
1617688,25.00,1012.24
1618499,25.00,1012.23
1619310,25.00,1012.23
1620121,25.00,1012.26
1620933,25.00,1012.24
1621744,25.00,1012.24
1622558,25.00,1012.24
1623369,25.00,1012.22
1624180,25.00,1012.25
1624991,25.00,1012.23
1625802,25.00,1012.25
1626613,25.00,1012.28
1627424,25.00,1012.23
1628236,25.00,1012.20
1629047,25.00,1012.23
1629858,25.00,1012.26
1630669,25.00,1012.23
1631480,25.00,1012.22
1632291,25.00,1012.24
1633102,25.00,1012.22
1633913,25.00,1012.25
1634724,25.00,1012.23
1635535,25.00,1012.22
1636346,25.00,1012.26
1637157,25.00,1012.24
1637968,25.00,1012.26
1638779,25.00,1012.26
1639590,25.00,1012.24
1640404,25.00,1012.25
1641215,25.00,1012.22
1642027,25.00,1012.22
1642838,25.00,1012.28
1643649,25.00,1012.22
1644461,25.00,1012.26
1645272,25.00,1012.23
1646083,25.00,1012.25
1646895,25.00,1012.25
1647706,25.00,1012.27
1648517,25.00,1012.28
1649329,25.00,1012.24
1650140,25.00,1012.25
1650951,25.00,1012.28
1651762,25.00,1012.25
1652574,25.00,1012.24
1653385,25.00,1012.29
1654196,25.00,1012.24
1655007,25.00,1012.27
1655819,25.00,1012.27
1656630,25.00,1012.23
1657441,25.00,1012.28
1658256,25.00,1012.27
1659067,25.00,1012.25
1659878,25.00,1012.24
1660689,25.00,1012.26
1661501,25.00,1012.26
1662312,25.00,1012.24
1663123,25.00,1012.28
1663934,25.00,1012.26
1664746,25.00,1012.27
1665557,25.00,1012.28
1666368,25.00,1012.27
1667180,25.00,1012.26
1667991,25.00,1012.26
1668802,25.00,1012.26
1669614,25.00,1012.24
1670425,25.00,1012.23
1671236,25.00,1012.24
1672047,25.00,1012.27
1672859,25.00,1012.27
1673670,25.00,1012.26
1674481,25.00,1012.29
1675293,25.00,1012.24
1676108,25.00,1012.24
1676919,25.00,1012.27
1677730,25.00,1012.28
1678541,25.00,1012.27
1679353,25.00,1012.26
1680164,25.00,1012.29
1680975,25.00,1012.26
1681787,25.00,1012.30
1682598,25.00,1012.27
1683409,25.00,1012.27
1684220,25.00,1012.26
1685032,25.00,1012.28
1685843,25.00,1012.30
1686654,25.00,1012.26
1687466,25.00,1012.27
1688277,25.00,1012.27
1689088,25.00,1012.31
1689900,25.00,1012.29
1690711,25.00,1012.28
1691522,25.00,1012.27
1692334,25.00,1012.29
1693145,25.00,1012.27
1693957,25.00,1012.30
1694771,25.00,1012.30
1695583,25.00,1012.25
1696394,25.00,1012.30
1697205,25.00,1012.29
1698017,25.00,1012.32
1698828,25.00,1012.29
1699640,25.00,1012.27
1700451,25.00,1012.29
1701262,25.00,1012.28
1702074,25.00,1012.28
1702885,25.00,1012.34
1703697,25.00,1012.28
1704508,25.00,1012.31
1705319,25.00,1012.35
1706131,25.00,1012.34
1706942,25.00,1012.33
1707753,25.00,1012.35
1708565,25.00,1012.32
1709376,25.00,1012.35
1710187,25.00,1012.32
1710998,25.00,1012.30
1711810,25.00,1012.34
1712624,25.00,1012.30
1713436,25.00,1012.33
1714247,25.00,1012.32
1715058,25.00,1012.33
1715869,25.00,1012.34
1716681,25.00,1012.31
1717492,25.00,1012.35
1718303,25.00,1012.30
1719115,25.00,1012.33
1719926,25.00,1012.33
1720737,25.00,1012.34
1721549,25.00,1012.33
1722360,25.06,1012.32
1723171,25.00,1012.33
1723983,25.00,1012.32
1724794,25.00,1012.36
1725605,25.00,1012.32
1726417,25.00,1012.34
1727228,25.00,1012.34
1728039,25.00,1012.32
1728851,25.00,1012.33
1729662,25.00,1012.35
1730477,25.00,1012.35
1731288,25.00,1012.30
1732099,25.00,1012.31
1732911,25.00,1012.33
1733722,25.00,1012.28
1734533,25.00,1012.33
1735345,25.00,1012.30
1736156,25.00,1012.32
1736968,25.00,1012.31
1737779,25.00,1012.33
1738590,25.00,1012.38
1739402,25.00,1012.37
1740213,25.00,1012.34
1741024,25.00,1012.32
1741836,25.00,1012.39
1742647,25.00,1012.33
1743458,25.00,1012.34
1744270,25.00,1012.38
1745081,25.06,1012.35
1745892,25.00,1012.37
1746704,25.06,1012.40
1747515,25.00,1012.35
1748326,25.00,1012.35
1749135,25.00,1012.34
1749947,25.00,1012.35
1750758,25.00,1012.35
1751569,25.00,1012.36
1752381,25.00,1012.34
1753192,25.00,1012.36
1754004,25.00,1012.34
1754815,25.00,1012.34
1755626,25.00,1012.34
1756438,25.00,1012.34
1757249,25.00,1012.35
1758061,25.00,1012.34
1758872,25.00,1012.34
1759683,25.00,1012.36
1760495,25.00,1012.35
1761306,25.00,1012.30
1762118,25.06,1012.32
1762929,25.06,1012.37
1763740,25.00,1012.37
1764552,25.06,1012.35
1765363,25.00,1012.35
1766175,25.00,1012.35
1766989,25.00,1012.34
1767801,25.00,1012.35
1768612,25.00,1012.33
1769423,25.00,1012.30
1770234,25.00,1012.38
1771046,25.00,1012.34
1771857,25.00,1012.36
1772668,25.06,1012.37
1773480,25.00,1012.33
1774291,25.00,1012.34
1775102,25.00,1012.37
1775914,25.00,1012.31
1776725,25.00,1012.36
1777536,25.00,1012.35
1778348,25.00,1012.36
1779159,25.00,1012.36
1779970,25.00,1012.36
1780782,25.06,1012.38
1781593,25.00,1012.39
1782404,25.00,1012.38
1783216,25.06,1012.36
1784027,25.00,1012.38
1784842,25.00,1012.35
1785653,25.00,1012.37
1786465,25.00,1012.38
1787276,25.00,1012.37
1788088,25.00,1012.36
1788899,25.00,1012.36
1789711,25.00,1012.37
1790522,25.00,1012.34
1791334,25.00,1012.36
1792145,25.00,1012.38
1792957,25.00,1012.38
1793769,25.06,1012.36
1794580,25.00,1012.39
1795392,25.00,1012.40
1796203,25.00,1012.35
1797015,25.00,1012.40
1797826,25.00,1012.39
1798638,25.06,1012.40
1799450,25.06,1012.37
1800261,25.06,1012.39
1801073,25.06,1012.37
1801884,25.00,1012.39
1802700,25.00,1012.33
1803511,25.00,1012.39
1804323,25.06,1012.40
1805134,25.06,1012.40
1805946,25.00,1012.37
1806757,25.06,1012.42
1807569,25.06,1012.39
1808380,25.00,1012.42
1809192,25.00,1012.41
1810004,25.06,1012.39
1810815,25.00,1012.41
1811627,25.06,1012.42
1812438,25.00,1012.38
1813250,25.06,1012.37
1814061,25.00,1012.44
1814873,25.00,1012.41
1815684,25.06,1012.38
1816496,25.06,1012.39
1817307,25.00,1012.42
1818119,25.06,1012.41
1818930,25.06,1012.40
1819742,25.00,1012.40
1820554,25.06,1012.43
1821369,25.00,1012.40
1822180,25.06,1012.41
1822992,25.00,1012.39
1823804,25.06,1012.41
1824615,25.06,1012.40
1825427,25.06,1012.44
1826239,25.06,1012.40
1827050,25.06,1012.37
1827862,25.00,1012.39
1828673,25.00,1012.37
1829485,25.06,1012.44
1830297,25.00,1012.38
1831108,25.06,1012.41
1831920,25.06,1012.38
1832732,25.00,1012.42
1833543,25.00,1012.42
1834355,25.06,1012.43
1835166,25.06,1012.40
1835978,25.06,1012.42
1836789,25.00,1012.40
1837601,25.06,1012.37
1838413,25.00,1012.39
1839228,25.06,1012.39
1840039,25.06,1012.39
1840851,25.06,1012.41
1841663,25.06,1012.40
1842474,25.06,1012.40
1843286,25.06,1012.40
1844097,25.00,1012.39
1844909,25.06,1012.43
1845721,25.00,1012.39
1846532,25.06,1012.41
1847344,25.06,1012.41
1848156,25.06,1012.40
1848967,25.06,1012.41
1849779,25.06,1012.41
1850591,25.06,1012.41
1851402,25.06,1012.38
1852214,25.00,1012.43
1853026,25.06,1012.41
1853837,25.06,1012.41
1854649,25.00,1012.39
1855461,25.06,1012.41
1856272,25.00,1012.37
1857088,25.06,1012.40
1857899,25.06,1012.41
1858711,25.06,1012.40
1859522,25.06,1012.43
1860334,25.00,1012.41
1861146,25.06,1012.41
1861957,25.06,1012.41
1862769,25.06,1012.39
1863580,25.06,1012.38
1864392,25.06,1012.39
1865203,25.06,1012.43
1866015,25.06,1012.41
1866826,25.06,1012.37
1867638,25.06,1012.42
1868449,25.06,1012.42
1869261,25.06,1012.42
1870073,25.06,1012.41
1870884,25.06,1012.42
1871696,25.06,1012.41
1872508,25.06,1012.39
1873319,25.06,1012.40
1874131,25.06,1012.40
1874946,25.06,1012.40
1875758,25.00,1012.43
1876569,25.06,1012.41
1877381,25.06,1012.42
1878193,25.06,1012.39
1879004,25.06,1012.36
1879816,25.06,1012.43
1880627,25.06,1012.41
1881439,25.06,1012.44
1882251,25.06,1012.39
1883062,25.00,1012.46
1883874,25.06,1012.42
1884685,25.00,1012.45
1885497,25.06,1012.42
1886309,25.06,1012.40
1887120,25.06,1012.40
1887932,25.06,1012.41
1888744,25.06,1012.41
1889555,25.06,1012.41
1890367,25.06,1012.40
1891179,25.06,1012.41
1891990,25.06,1012.42
1892802,25.06,1012.41
1893617,25.06,1012.42
1894428,25.06,1012.41
1895240,25.06,1012.43
1896052,25.06,1012.41
1896863,25.06,1012.39
1897675,25.06,1012.43
1898487,25.06,1012.42
1899298,25.06,1012.42
1900110,25.06,1012.42
1900921,25.06,1012.42
1901733,25.06,1012.41
1902545,25.06,1012.39
1903356,25.06,1012.45
1904168,25.06,1012.41
1904980,25.06,1012.43
1905791,25.06,1012.45
1906603,25.06,1012.42
1907415,25.06,1012.42
1908226,25.06,1012.43
1909038,25.06,1012.40
1909850,25.06,1012.45
1910661,25.06,1012.43
1911477,25.06,1012.43
1912288,25.06,1012.43
1913100,25.06,1012.41
1913911,25.06,1012.45
1914723,25.06,1012.44
1915535,25.06,1012.43
1916346,25.06,1012.45
1917158,25.06,1012.41
1917969,25.06,1012.39
1918781,25.06,1012.43
1919593,25.06,1012.45
1920404,25.06,1012.44
1921216,25.06,1012.45
1922027,25.06,1012.44
1922839,25.06,1012.41
1923651,25.06,1012.45
1924462,25.06,1012.40
1925274,25.00,1012.46
1926085,25.06,1012.44
1926897,25.06,1012.42
1927708,25.06,1012.39
1928520,25.06,1012.43
1929335,25.06,1012.45
1930145,25.06,1012.42
1930956,25.06,1012.41
1931766,25.06,1012.42
1932577,25.06,1012.44
1933387,25.06,1012.42
1934198,25.06,1012.43
1935008,25.06,1012.43
1935819,25.06,1012.42
1936629,25.06,1012.41
1937440,25.06,1012.45
1938250,25.06,1012.39
1939061,25.06,1012.42
1939871,25.06,1012.42
1940682,25.06,1012.42
1941492,25.06,1012.42
1942303,25.06,1012.42
1943113,25.06,1012.43
1943924,25.06,1012.40
1944734,25.06,1012.45
1945545,25.06,1012.42
1946355,25.06,1012.39
1947169,25.06,1012.43
1947979,25.06,1012.41
1948790,25.06,1012.41
1949600,25.06,1012.43
1950411,25.06,1012.41
1951222,25.06,1012.45
1952032,25.06,1012.39
1952843,25.06,1012.41
1953653,25.06,1012.43
1954464,25.06,1012.42
1955275,25.06,1012.42
1956094,25.06,1012.39
1956904,25.06,1012.44
1957715,25.06,1012.45
1958525,25.06,1012.44
1959336,25.06,1012.39
1960146,25.06,1012.43
1960957,25.06,1012.41
1961767,25.06,1012.43
1962578,25.06,1012.45
1963388,25.06,1012.43
1964198,25.06,1012.44
1965009,25.06,1012.43
1965822,25.06,1012.45
1966633,25.06,1012.46
1967443,25.06,1012.39
1968254,25.06,1012.41
1969064,25.06,1012.43
1969874,25.06,1012.43
1970685,25.06,1012.40
1971495,25.06,1012.47
1972306,25.06,1012.43
1973116,25.06,1012.42
1973927,25.06,1012.40
1974737,25.06,1012.41
1975548,25.06,1012.45
1976358,25.06,1012.44
1977169,25.06,1012.41
1977979,25.06,1012.41
1978790,25.06,1012.40
1979600,25.06,1012.42
1980411,25.06,1012.43
1981221,25.06,1012.42
1982032,25.06,1012.42
1982842,25.06,1012.42
1983655,25.06,1012.42
1984466,25.06,1012.41
1985276,25.06,1012.45
1986087,25.06,1012.42
1986897,25.06,1012.42
1987708,25.06,1012.46
1988518,25.06,1012.41
1989329,25.06,1012.40
1990139,25.06,1012.42
1990949,25.06,1012.43
1991760,25.06,1012.43
1992570,25.06,1012.42
1993381,25.06,1012.44
1994191,25.06,1012.42
1995002,25.06,1012.46
1995812,25.06,1012.41
1996623,25.06,1012.43
1997434,25.06,1012.42
1998244,25.06,1012.41
1999055,25.06,1012.42
1999865,25.06,1012.45
2000676,25.06,1012.40
2001490,25.00,1012.40
2002300,25.06,1012.43
2003111,25.06,1012.46
2003921,25.06,1012.42
2004732,25.06,1012.41
2005542,25.06,1012.43
2006353,25.06,1012.43
2007164,25.06,1012.43
2007974,25.06,1012.39
2008785,25.06,1012.43
2009595,25.06,1012.43
2010406,25.06,1012.43
2011217,25.06,1012.42
