ms_since_boot,temp_C,press_Pa
949634,25.62,1118.61
950444,25.62,1118.60
951255,25.62,1118.63
952065,25.62,1118.61
952876,25.62,1118.66
953687,25.62,1118.60
954500,25.62,1118.60
955311,25.62,1118.63
956121,25.62,1118.64
956932,25.62,1118.59
957743,25.62,1118.60
958554,25.62,1118.64
959364,25.62,1118.64
960174,25.62,1118.62
960985,25.56,1118.60
961795,25.62,1118.63
962606,25.62,1118.63
963416,25.56,1118.63
964227,25.56,1118.62
965037,25.62,1118.60
965848,25.62,1118.58
966658,25.56,1118.59
967469,25.56,1118.61
968279,25.56,1118.62
969090,25.56,1118.60
969900,25.56,1118.58
970711,25.56,1118.59
971521,25.56,1118.59
972332,25.56,1118.57
973145,25.56,1118.55
973956,25.56,1118.60
974767,25.56,1118.60
975577,25.56,1118.55
976388,25.56,1118.55
977198,25.56,1118.59
978009,25.56,1118.59
978820,25.56,1118.57
979630,25.56,1118.58
980441,25.56,1118.57
981251,25.56,1118.54
982062,25.56,1118.57
982873,25.56,1118.54
983683,25.56,1118.53
984494,25.56,1118.55
985304,25.56,1118.52
986115,25.56,1118.55
986926,25.56,1118.54
987736,25.56,1118.53
988547,25.56,1118.53
989357,25.56,1118.52
990168,25.56,1118.50
990979,25.56,1118.51
991792,25.56,1118.49
992603,25.56,1118.51
993413,25.56,1118.50
994224,25.56,1118.50
995035,25.56,1118.49
995845,25.56,1118.48
996656,25.56,1118.50
997466,25.56,1118.46
998277,25.56,1118.48
999087,25.56,1118.47
999898,25.56,1118.49
1000709,25.56,1118.47
1001519,25.56,1118.45
1002330,25.56,1118.50
1003140,25.56,1118.47
1003951,25.56,1118.45
1004762,25.56,1118.43
1005572,25.56,1118.42
1006383,25.56,1118.47
1007193,25.56,1118.46
1008004,25.56,1118.45
1008815,25.56,1118.46
1009625,25.56,1118.44
1010439,25.56,1118.47
1011249,25.56,1118.47
1012060,25.56,1118.46
1012870,25.56,1118.41
1013681,25.56,1118.43
1014492,25.56,1118.44
1015302,25.56,1118.42
1016113,25.50,1118.45
1016923,25.56,1118.44
1017734,25.50,1118.41
1018545,25.50,1118.43
1019355,25.56,1118.40
1020166,25.56,1118.44
1020976,25.50,1118.40
1021787,25.50,1118.38
1022597,25.50,1118.41
1023408,25.50,1118.40
1024219,25.50,1118.43
1025029,25.56,1118.40
1025840,25.50,1118.39
1026650,25.56,1118.38
1027461,25.50,1118.39
1028275,25.50,1118.41
1029085,25.50,1118.38
1029896,25.50,1118.38
1030706,25.50,1118.37
1031517,25.50,1118.36
1032328,25.50,1118.36
1033138,25.50,1118.38
1033949,25.50,1118.37
1034759,25.50,1118.31
1035570,25.50,1118.39
1036380,25.50,1118.36
1037191,25.50,1118.36
1038001,25.50,1118.35
1038812,25.50,1118.36
1039622,25.50,1118.33
1040433,25.50,1118.32
1041244,25.50,1118.32
1042054,25.50,1118.35
1042865,25.50,1118.32
1043675,25.50,1118.30
1044486,25.50,1118.32
1045297,25.50,1118.35
1046107,25.50,1118.33
1046915,25.50,1118.31
1047726,25.50,1118.29
1048536,25.50,1118.31
1049347,25.50,1118.31
1050157,25.50,1118.32
1050967,25.50,1118.31
1051778,25.50,1118.30
1052589,25.50,1118.29
1053399,25.50,1118.31
1054210,25.50,1118.29
1055020,25.50,1118.28
1055831,25.50,1118.31
1056641,25.50,1118.32
1057452,25.50,1118.28
1058262,25.50,1118.28
1059073,25.50,1118.32
1059883,25.50,1118.29
1060694,25.50,1118.26
1061504,25.50,1118.30
1062315,25.50,1118.26
1063125,25.50,1118.29
1063936,25.50,1118.28
1064749,25.50,1118.30
1065560,25.50,1118.24
1066371,25.50,1118.31
1067181,25.50,1118.26
1067992,25.50,1118.27
1068803,25.50,1118.27
1069614,25.50,1118.24
1070425,25.50,1118.27
1071235,25.50,1118.24
1072046,25.50,1118.23
1072857,25.50,1118.27
1073668,25.50,1118.26
1074479,25.50,1118.23
1075289,25.50,1118.23
1076100,25.50,1118.23
1076911,25.44,1118.25
1077722,25.50,1118.24
1078533,25.50,1118.22
1079343,25.44,1118.21
1080154,25.50,1118.22
1080965,25.50,1118.21
1081776,25.50,1118.21
1082590,25.44,1118.22
1083401,25.50,1118.21
1084211,25.44,1118.23
1085022,25.44,1118.24
1085833,25.44,1118.25
1086644,25.50,1118.19
1087455,25.44,1118.24
1088266,25.44,1118.19
1089077,25.44,1118.21
1089888,25.44,1118.22
1090698,25.44,1118.20
1091509,25.44,1118.19
1092320,25.50,1118.16
1093131,25.44,1118.19
1093942,25.44,1118.20
1094753,25.44,1118.20
1095564,25.44,1118.19
1096374,25.44,1118.20
1097185,25.44,1118.16
1097996,25.44,1118.20
1098807,25.44,1118.14
1099618,25.44,1118.18
1100432,25.44,1118.17
1101243,25.44,1118.19
1102054,25.44,1118.13
1102865,25.44,1118.18
1103675,25.44,1118.13
1104486,25.44,1118.15
1105297,25.44,1118.13
1106108,25.44,1118.15
1106919,25.44,1118.17
1107730,25.44,1118.18
1108541,25.44,1118.16
1109351,25.44,1118.14
1110162,25.44,1118.15
1110973,25.44,1118.12
1111784,25.44,1118.13
1112595,25.44,1118.13
1113406,25.44,1118.16
1114217,25.44,1118.12
1115027,25.44,1118.12
1115838,25.44,1118.13
1116649,25.44,1118.11
1117460,25.44,1118.11
1118271,25.44,1118.09
1119084,25.44,1118.11
1119895,25.44,1118.10
1120706,25.44,1118.08
1121517,25.44,1118.11
1122327,25.44,1118.09
1123138,25.44,1118.09
1123949,25.44,1118.10
1124760,25.44,1118.08
1125570,25.44,1118.13
1126381,25.44,1118.10
1127192,25.44,1118.12
1128003,25.44,1118.08
1128814,25.44,1118.05
1129625,25.37,1118.09
1130436,25.44,1118.07
1131246,25.44,1118.06
1132057,25.44,1118.08
1132868,25.44,1118.10
1133679,25.44,1118.09
1134490,25.44,1118.05
1135301,25.44,1118.10
1136112,25.44,1118.04
1136926,25.44,1118.08
1137736,25.44,1118.08
1138547,25.44,1118.06
1139358,25.44,1118.05
1140169,25.37,1118.07
1140980,25.37,1118.04
1141791,25.44,1118.05
1142601,25.44,1118.05
1143412,25.44,1118.03
1144223,25.44,1118.04
1145034,25.44,1118.00
1145844,25.44,1118.03
1146655,25.37,1118.02
1147466,25.44,1118.01
1148277,25.37,1118.04
1149088,25.37,1118.06
1149899,25.37,1118.02
1150710,25.37,1118.02
1151521,25.37,1118.06
1152331,25.37,1118.03
1153142,25.37,1117.99
1153953,25.37,1118.04
1154767,25.37,1118.01
1155578,25.37,1118.00
1156389,25.37,1118.00
1157200,25.37,1118.03
1158011,25.37,1117.96
1158821,25.37,1117.96
1159632,25.37,1118.03
1160443,25.37,1117.96
1161254,25.44,1118.00
1162065,25.37,1118.01
1162876,25.37,1117.98
1163687,25.37,1117.98
1164497,25.37,1117.98
1165308,25.37,1118.01
1166119,25.37,1117.99
1166930,25.37,1118.02
1167741,25.37,1117.96
1168552,25.37,1117.98
1169363,25.37,1117.96
1170173,25.37,1117.97
1170984,25.37,1117.96
1171795,25.37,1117.96
1172609,25.37,1117.99
1173420,25.37,1118.01
1174231,25.37,1117.96
1175041,25.37,1117.97
1175852,25.37,1117.95
1176663,25.37,1117.96
1177474,25.37,1117.94
1178285,25.37,1117.93
1179095,25.37,1117.94
1179906,25.37,1117.93
1180717,25.37,1117.97
1181528,25.37,1117.92
1182339,25.37,1117.94
1183150,25.37,1117.91
1183961,25.37,1117.94
1184772,25.37,1117.95
1185582,25.37,1117.92
1186393,25.37,1117.92
1187204,25.37,1117.90
1188015,25.37,1117.93
1188826,25.37,1117.92
1189636,25.37,1117.91
1190447,25.37,1117.91
1191261,25.37,1117.90
1192072,25.37,1117.95
1192882,25.37,1117.89
1193693,25.37,1117.90
1194504,25.37,1117.93
1195315,25.37,1117.88
1196126,25.37,1117.87
1196936,25.37,1117.89
1197747,25.37,1117.90
1198558,25.37,1117.89
1199369,25.37,1117.87
1200180,25.37,1117.89
1200990,25.37,1117.88
1201801,25.37,1117.93
1202612,25.37,1117.86
1203423,25.37,1117.88
1204233,25.37,1117.89
1205044,25.37,1117.90
1205855,25.37,1117.87
1206666,25.37,1117.92
1207477,25.37,1117.83
1208287,25.37,1117.89
1209111,25.37,1117.83
1209922,25.37,1117.86
1210734,25.37,1117.88
1211545,25.37,1117.88
1212357,25.37,1117.89
1213169,25.37,1117.86
1213980,25.31,1117.86
1214792,25.37,1117.86
1215603,25.37,1117.84
1216415,25.31,1117.82
1217227,25.31,1117.84
1218038,25.31,1117.86
1218850,25.31,1117.84
1219661,25.31,1117.82
1220473,25.31,1117.82
1221285,25.31,1117.83
1222096,25.31,1117.85
1222908,25.31,1117.81
1223719,25.31,1117.83
1224531,25.31,1117.85
1225343,25.37,1117.83
1226154,25.31,1117.82
1226969,25.31,1117.82
1227781,25.31,1117.86
1228593,25.31,1117.81
1229404,25.31,1117.81
1230216,25.31,1117.82
1231028,25.31,1117.83
1231839,25.31,1117.81
1232651,25.31,1117.80
1233463,25.31,1117.81
1234274,25.31,1117.79
1235086,25.31,1117.78
1235898,25.31,1117.83
1236709,25.31,1117.79
1237521,25.31,1117.79
1238333,25.31,1117.81
1239144,25.31,1117.79
1239956,25.31,1117.77
1240768,25.31,1117.77
1241579,25.31,1117.76
1242391,25.31,1117.79
1243203,25.31,1117.77
1244014,25.31,1117.79
1244829,25.31,1117.77
1245641,25.31,1117.80
1246453,25.31,1117.76
1247264,25.31,1117.78
1248076,25.31,1117.78
1248888,25.31,1117.79
1249699,25.31,1117.74
1250511,25.31,1117.78
1251323,25.31,1117.76
1252134,25.31,1117.74
1252946,25.31,1117.76
1253758,25.31,1117.77
1254569,25.31,1117.72
1255381,25.31,1117.76
1256193,25.31,1117.72
1257004,25.31,1117.76
1257816,25.31,1117.74
1258628,25.31,1117.75
1259439,25.31,1117.73
1260251,25.31,1117.75
1261063,25.31,1117.72
1261874,25.31,1117.74
1262686,25.31,1117.74
1263510,25.31,1117.73
1264321,25.31,1117.70
1265133,25.31,1117.76
1265944,25.31,1117.70
1266756,25.31,1117.73
1267567,25.31,1117.70
1268379,25.31,1117.71
1269190,25.31,1117.71
1270002,25.31,1117.70
1270814,25.31,1117.71
1271625,25.31,1117.69
1272437,25.31,1117.70
1273248,25.25,1117.68
1274060,25.31,1117.71
1274871,25.31,1117.71
1275683,25.31,1117.66
1276495,25.31,1117.68
1277306,25.31,1117.70
1278118,25.31,1117.67
1278930,25.31,1117.72
1279741,25.31,1117.69
1280553,25.31,1117.67
1281368,25.31,1117.66
1282180,25.31,1117.70
1282991,25.25,1117.69
1283803,25.25,1117.65
1284615,25.31,1117.64
1285426,25.25,1117.69
1286238,25.25,1117.68
1287050,25.25,1117.69
1287861,25.31,1117.65
1288673,25.31,1117.65
1289485,25.25,1117.63
1290296,25.25,1117.69
1291108,25.25,1117.62
1291920,25.25,1117.65
1292731,25.25,1117.64
1293543,25.31,1117.69
1294355,25.25,1117.65
1295166,25.25,1117.65
1295978,25.25,1117.63
1296789,25.25,1117.62
1297601,25.25,1117.62
1298413,25.25,1117.65
1299228,25.25,1117.62
1300040,25.25,1117.63
1300851,25.31,1117.63
1301663,25.25,1117.63
1302475,25.31,1117.58
1303286,25.25,1117.56
1304098,25.25,1117.61
1304910,25.25,1117.61
1305721,25.25,1117.62
1306533,25.25,1117.59
1307345,25.25,1117.61
1308156,25.25,1117.60
1308968,25.25,1117.58
1309780,25.25,1117.59
1310591,25.25,1117.61
1311403,25.25,1117.59
1312215,25.25,1117.60
1313026,25.25,1117.56
1313838,25.25,1117.60
1314650,25.25,1117.58
1315461,25.25,1117.56
1316273,25.25,1117.57
1317088,25.25,1117.54
1317900,25.25,1117.51
1318711,25.25,1117.55
1319523,25.25,1117.56
1320335,25.25,1117.59
1321146,25.25,1117.55
1321958,25.25,1117.53
1322770,25.25,1117.59
1323581,25.25,1117.55
1324393,25.25,1117.56
1325205,25.25,1117.58
1326016,25.25,1117.55
1326828,25.25,1117.53
1327639,25.25,1117.54
1328451,25.25,1117.56
1329263,25.25,1117.54
1330074,25.25,1117.56
1330886,25.25,1117.53
1331698,25.25,1117.55
1332509,25.25,1117.54
1333321,25.25,1117.55
1334133,25.25,1117.54
1334944,25.25,1117.53
1335760,25.25,1117.53
1336571,25.25,1117.53
1337383,25.25,1117.49
1338194,25.25,1117.51
1339006,25.25,1117.54
1339817,25.25,1117.48
1340629,25.25,1117.50
1341440,25.25,1117.50
1342252,25.25,1117.49
1343063,25.25,1117.47
1343875,25.25,1117.49
1344686,25.25,1117.48
1345498,25.25,1117.53
1346310,25.25,1117.47
1347121,25.25,1117.49
1347933,25.25,1117.48
1348744,25.25,1117.51
1349556,25.25,1117.50
1350368,25.25,1117.49
1351179,25.25,1117.49
1351991,25.25,1117.50
1352802,25.25,1117.48
1353617,25.25,1117.46
1354427,25.25,1117.45
1355238,25.25,1117.46
1356048,25.19,1117.47
1356859,25.25,1117.49
1357669,25.25,1117.47
1358480,25.19,1117.45
1359290,25.25,1117.44
1360101,25.25,1117.42
1360911,25.19,1117.47
1361722,25.25,1117.46
1362532,25.19,1117.45
1363343,25.25,1117.40
1364153,25.19,1117.44
1364964,25.19,1117.39
1365774,25.19,1117.41
1366585,25.19,1117.45
1367395,25.25,1117.40
1368206,25.19,1117.44
1369016,25.25,1117.44
1369827,25.25,1117.44
1370637,25.19,1117.40
1371451,25.19,1117.40
1372261,25.19,1117.42
1373072,25.19,1117.39
1373883,25.19,1117.44
1374693,25.19,1117.40
1375504,25.25,1117.40
1376314,25.19,1117.44
1377125,25.19,1117.41
1377936,25.19,1117.41
1378746,25.19,1117.40
1379557,25.19,1117.40
1380367,25.19,1117.40
1381178,25.19,1117.39
1381989,25.19,1117.38
1382799,25.19,1117.39
1383610,25.19,1117.41
1384420,25.19,1117.38
1385231,25.19,1117.39
1386042,25.19,1117.39
1386852,25.19,1117.37
1387663,25.19,1117.34
1388473,25.19,1117.35
1389287,25.19,1117.40
1390098,25.19,1117.31
1390908,25.19,1117.37
1391719,25.19,1117.35
1392529,25.19,1117.39
1393340,25.19,1117.38
1394151,25.19,1117.41
1394961,25.19,1117.39
1395772,25.19,1117.37
1396582,25.19,1117.40
1397393,25.19,1117.34
1398204,25.19,1117.35
1399014,25.19,1117.34
1399825,25.19,1117.35
1400635,25.19,1117.32
1401446,25.19,1117.34
1402257,25.19,1117.29
1403067,25.19,1117.34
1403878,25.19,1117.30
1404688,25.19,1117.32
1405499,25.19,1117.33
1406310,25.19,1117.33
1407120,25.19,1117.32
1407934,25.19,1117.36
1408744,25.19,1117.30
1409555,25.19,1117.33
1410366,25.19,1117.27
1411176,25.19,1117.34
1411987,25.19,1117.32
1412797,25.19,1117.27
1413608,25.19,1117.27
1414419,25.19,1117.32
1415229,25.19,1117.29
1416040,25.19,1117.31
1416850,25.19,1117.28
1417661,25.19,1117.25
1418471,25.19,1117.27
1419282,25.19,1117.31
1420092,25.19,1117.34
1420903,25.19,1117.29
1421714,25.19,1117.24
1422524,25.19,1117.25
1423334,25.19,1117.30
1424145,25.19,1117.29
1424955,25.19,1117.25
1425769,25.19,1117.30
1426579,25.19,1117.28
1427390,25.19,1117.26
1428201,25.19,1117.26
1429011,25.19,1117.27
1429822,25.19,1117.27
1430632,25.12,1117.26
1431443,25.19,1117.27
1432253,25.12,1117.26
1433064,25.12,1117.22
1433875,25.12,1117.21
1434685,25.19,1117.26
1435496,25.12,1117.28
1436306,25.12,1117.21
1437117,25.12,1117.23
1437928,25.19,1117.22
1438738,25.19,1117.22
1439549,25.19,1117.23
1440359,25.12,1117.26
1441170,25.12,1117.22
1441981,25.19,1117.22
1442791,25.19,1117.25
1443605,25.12,1117.21
1444415,25.12,1117.20
1445226,25.19,1117.21
1446036,25.12,1117.19
1446847,25.19,1117.18
1447657,25.12,1117.18
1448468,25.12,1117.18
1449278,25.19,1117.17
1450089,25.12,1117.22
1450900,25.12,1117.19
1451710,25.12,1117.22
1452521,25.12,1117.20
1453331,25.12,1117.15
1454142,25.12,1117.20
1454953,25.12,1117.22
1455763,25.12,1117.18
1456574,25.12,1117.19
1457384,25.12,1117.20
1458195,25.12,1117.23
1459005,25.12,1117.18
1459816,25.12,1117.18
1460627,25.12,1117.17
1461437,25.12,1117.18
1462245,25.12,1117.17
1463056,25.12,1117.20
1463866,25.12,1117.19
1464677,25.12,1117.15
1465488,25.12,1117.19
1466298,25.12,1117.14
1467109,25.12,1117.18
1467919,25.12,1117.17
1468730,25.12,1117.15
1469541,25.12,1117.17
1470351,25.12,1117.16
1471162,25.12,1117.19
1471972,25.12,1117.16
1472783,25.12,1117.14
1473594,25.12,1117.17
1474404,25.12,1117.18
1475215,25.12,1117.16
1476025,25.12,1117.14
1476836,25.12,1117.17
1477647,25.12,1117.11
1478457,25.12,1117.16
1479268,25.12,1117.11
1480081,25.12,1117.15
1480892,25.12,1117.13
1481702,25.12,1117.09
1482513,25.12,1117.14
1483323,25.12,1117.15
1484134,25.12,1117.12
1484944,25.12,1117.11
1485755,25.12,1117.10
1486565,25.12,1117.12
1487376,25.12,1117.09
1488186,25.12,1117.09
1488997,25.12,1117.13
1489807,25.12,1117.12
1490618,25.12,1117.11
1491428,25.12,1117.09
1492239,25.12,1117.06
1493049,25.12,1117.07
1493860,25.12,1117.12
1494670,25.12,1117.07
1495480,25.12,1117.14
1496291,25.12,1117.10
1497101,25.12,1117.07
1497915,25.12,1117.08
1498726,25.12,1117.08
1499536,25.12,1117.07
1500347,25.12,1117.09
1501158,25.12,1117.09
1501969,25.12,1117.10
1502780,25.12,1117.08
1503590,25.12,1117.06
1504401,25.12,1117.11
1505212,25.12,1117.12
1506023,25.12,1117.06
1506833,25.12,1117.07
1507644,25.12,1117.04
1508455,25.12,1117.03
1509266,25.12,1117.04
1510077,25.12,1117.07
1510887,25.12,1117.08
1511698,25.12,1117.03
1512509,25.06,1117.06
1513320,25.12,1117.06
1514131,25.12,1117.06
1514941,25.12,1117.06
1515755,25.06,1117.05
1516566,25.12,1117.04
1517377,25.12,1117.02
1518188,25.12,1117.07
1518999,25.06,1117.00
1519810,25.12,1117.06
1520621,25.06,1117.03
1521431,25.12,1117.02
1522242,25.12,1117.01
1523053,25.12,1117.02
1523864,25.06,1117.05
1524675,25.12,1117.04
1525486,25.06,1117.03
1526296,25.12,1117.05
1527107,25.06,1117.05
1527918,25.06,1117.02
1528729,25.06,1117.01
1529540,25.06,1117.03
1530351,25.06,1117.02
1531162,25.06,1116.99
1531972,25.06,1116.99
1532783,25.06,1117.02
1533594,25.06,1117.02
1534408,25.06,1117.01
1535219,25.06,1117.00
1536030,25.06,1117.01
1536841,25.06,1116.98
1537652,25.06,1117.00
1538462,25.06,1116.99
1539273,25.06,1117.00
1540084,25.06,1116.97
1540895,25.06,1116.96
1541706,25.06,1116.99
1542517,25.06,1117.00
1543328,25.06,1116.99
1544138,25.06,1116.95
1544949,25.06,1116.95
1545760,25.06,1117.02
1546571,25.06,1116.96
1547382,25.06,1116.99
1548193,25.06,1116.99
1549004,25.06,1116.98
1549814,25.06,1116.99
1550625,25.06,1116.97
1551436,25.06,1116.96
1552250,25.06,1116.96
1553061,25.06,1116.97
1553872,25.06,1116.96
1554683,25.06,1116.94
1555494,25.06,1116.95
1556305,25.06,1116.95
1557115,25.06,1116.97
1557926,25.06,1116.91
1558737,25.06,1116.95
1559548,25.06,1116.93
1560359,25.06,1116.95
1561170,25.06,1116.94
1561981,25.06,1116.94
1562791,25.06,1116.96
1563602,25.06,1116.94
1564413,25.06,1116.94
1565224,25.06,1116.92
1566035,25.06,1116.91
1566846,25.06,1116.90
1567657,25.06,1116.94
1568468,25.06,1116.97
1569278,25.06,1116.93
1570092,25.06,1116.91
1570903,25.06,1116.95
1571714,25.06,1116.95
1572525,25.06,1116.95
1573335,25.06,1116.89
1574146,25.06,1116.91
1574957,25.06,1116.97
1575768,25.06,1116.91
1576578,25.06,1116.91
1577389,25.06,1116.95
1578200,25.06,1116.88
1579011,25.06,1116.92
1579822,25.06,1116.91
1580632,25.06,1116.90
1581443,25.06,1116.91
1582254,25.06,1116.88
1583065,25.06,1116.89
1583876,25.06,1116.88
1584687,25.06,1116.89
1585497,25.06,1116.89
1586308,25.06,1116.86
1587119,25.06,1116.88
1587933,25.06,1116.91
1588744,25.06,1116.95
1589555,25.06,1116.88
1590366,25.00,1116.89
1591176,25.06,1116.88
1591987,25.06,1116.85
1592798,25.06,1116.85
1593609,25.00,1116.86
1594420,25.06,1116.88
1595231,25.06,1116.91
1596041,25.06,1116.88
1596852,25.06,1116.91
1597663,25.06,1116.85
1598474,25.06,1116.91
1599285,25.00,1116.86
1600096,25.06,1116.85
1600907,25.06,1116.90
1601717,25.06,1116.87
1602528,25.06,1116.85
1603339,25.06,1116.88
1604150,25.00,1116.83
1604961,25.06,1116.89
1605772,25.00,1116.88
1606585,25.00,1116.88
1607396,25.00,1116.84
1608207,25.00,1116.85
1609018,25.06,1116.84
1609829,25.00,1116.88
1610640,25.00,1116.83
1611451,25.00,1116.88
1612261,25.00,1116.82
1613072,25.00,1116.86
1613883,25.00,1116.82
1614694,25.06,1116.82
1615505,25.00,1116.83
1616316,25.00,1116.83
1617127,25.00,1116.83
1617937,25.00,1116.83
1618748,25.00,1116.86
1619559,25.00,1116.82
1620370,25.00,1116.83
1621181,25.00,1116.83
1621992,25.00,1116.83
1622803,25.00,1116.84
1623613,25.00,1116.80
1624427,25.00,1116.82
1625238,25.00,1116.81
1626049,25.00,1116.84
1626860,25.00,1116.79
1627670,25.00,1116.81
1628481,25.06,1116.84
1629292,25.00,1116.82
1630103,25.00,1116.82
1630914,25.00,1116.84
1631724,25.00,1116.78
1632535,25.00,1116.78
1633346,25.00,1116.80
1634157,25.00,1116.82
1634967,25.00,1116.78
1635778,25.00,1116.79
1636589,25.00,1116.76
1637400,25.00,1116.80
1638211,25.00,1116.81
1639021,25.00,1116.79
1639832,25.00,1116.79
1640643,25.00,1116.77
1641454,25.00,1116.79
1642268,25.00,1116.81
1643079,25.00,1116.80
1643890,25.00,1116.80
1644701,25.00,1116.79
1645512,25.00,1116.78
1646323,25.00,1116.79
1647134,25.00,1116.77
1647945,25.00,1116.79
1648756,25.00,1116.78
1649567,25.00,1116.80
1650378,25.00,1116.77
1651189,25.00,1116.81
1652000,25.00,1116.77
1652811,25.00,1116.76
1653622,25.00,1116.73
1654433,25.00,1116.77
1655244,25.00,1116.78
1656055,25.00,1116.79
1656866,25.00,1116.73
1657677,25.00,1116.78
1658488,25.00,1116.76
1659299,25.00,1116.78
1660114,25.00,1116.74
1660925,25.00,1116.80
1661736,25.00,1116.76
1662547,25.00,1116.72
1663358,25.00,1116.74
1664169,25.00,1116.74
1664981,25.00,1116.74
1665792,25.00,1116.74
1666603,25.00,1116.74
1667414,25.00,1116.73
1668225,25.00,1116.74
1669036,25.00,1116.76
1669847,25.00,1116.73
1670659,25.00,1116.74
1671470,25.00,1116.76
1672281,25.00,1116.72
1673092,25.00,1116.72
1673903,25.00,1116.74
1674714,25.00,1116.70
1675525,25.00,1116.70
1676337,25.00,1116.72
1677148,25.00,1116.70
1677959,25.00,1116.70
1678773,25.00,1116.69
1679584,25.00,1116.71
1680396,25.00,1116.74
1681207,25.00,1116.74
1682018,25.00,1116.71
1682829,25.00,1116.70
1683640,25.00,1116.69
1684451,25.00,1116.73
1685262,25.00,1116.71
1686074,25.00,1116.72
1686885,25.00,1116.70
1687696,25.00,1116.69
1688507,25.00,1116.69
1689318,25.00,1116.71
1690129,25.00,1116.69
1690940,25.00,1116.68
1691752,24.94,1116.68
1692563,24.94,1116.71
1693374,25.00,1116.72
1694185,25.00,1116.69
1694996,24.94,1116.68
1695807,25.00,1116.68
1696622,25.00,1116.66
1697433,25.00,1116.70
1698244,25.00,1116.69
1699055,25.00,1116.70
1699866,24.94,1116.65
1700677,25.00,1116.68
1701489,24.94,1116.69
1702300,25.00,1116.64
1703111,24.94,1116.69
1703922,25.00,1116.68
1704733,24.94,1116.67
1705544,25.00,1116.68
1706355,24.94,1116.63
1707167,24.94,1116.72
1707978,24.94,1116.65
1708789,25.00,1116.64
1709600,25.00,1116.69
1710411,24.94,1116.63
1711222,25.00,1116.67
1712034,24.94,1116.67
1712845,24.94,1116.65
1713656,24.94,1116.64
1714470,24.94,1116.68
1715281,24.94,1116.69
1716093,24.94,1116.65
1716904,24.94,1116.67
1717715,24.94,1116.66
1718526,24.94,1116.65
1719337,24.94,1116.68
1720148,24.94,1116.65
1720968,24.94,1116.65
1721779,24.94,1116.66
1722590,24.94,1116.63
1723401,24.94,1116.65
1724212,24.94,1116.62
1725023,24.94,1116.65
1725835,24.94,1116.62
1726646,24.94,1116.65
1727457,24.94,1116.62
1728268,24.94,1116.61
1729079,24.94,1116.63
1729890,24.94,1116.64
1730701,24.94,1116.66
1731512,24.94,1116.66
1732326,24.94,1116.65
1733137,24.94,1116.68
1733948,24.94,1116.62
1734760,24.94,1116.61
1735571,24.94,1116.66
1736382,24.94,1116.64
1737193,24.94,1116.59
1738004,24.94,1116.64
1738815,24.94,1116.63
1739626,24.94,1116.61
1740438,24.94,1116.62
1741249,24.94,1116.69
1742060,24.94,1116.61
1742871,24.94,1116.61
1743682,24.94,1116.59
1744493,24.94,1116.63
1745305,24.94,1116.59
1746116,24.94,1116.63
1746927,24.94,1116.59
1747738,24.94,1116.58
1748549,24.94,1116.61
1749360,24.94,1116.63
1750172,24.94,1116.56
1750986,24.94,1116.60
1751797,24.94,1116.61
1752608,24.94,1116.60
1753419,24.94,1116.64
1754230,24.94,1116.62
1755041,24.94,1116.61
1755853,24.94,1116.60
1756664,24.94,1116.62
1757475,24.94,1116.65
1758286,24.94,1116.61
1759097,24.94,1116.62
1759908,24.94,1116.59
1760720,24.94,1116.62
1761531,24.94,1116.58
1762342,24.94,1116.59
1763153,24.94,1116.57
1763964,24.94,1116.60
1764775,24.94,1116.61
1765586,24.94,1116.63
1766398,24.94,1116.53
1767209,24.94,1116.59
1768020,24.94,1116.56
1768834,24.94,1116.56
1769645,24.94,1116.59
1770457,24.94,1116.56
1771268,24.94,1116.60
1772079,24.94,1116.56
1772890,24.94,1116.56
1773701,24.94,1116.56
1774512,24.94,1116.55
1775323,24.94,1116.57
1776134,24.94,1116.60
1776945,24.94,1116.56
1777756,24.94,1116.56
1778567,24.94,1116.57
1779379,24.94,1116.57
1780190,24.94,1116.58
1781001,24.94,1116.56
1781812,24.94,1116.56
1782623,24.94,1116.58
1783434,24.94,1116.58
1784245,24.94,1116.54
1785056,24.94,1116.54
1785867,24.94,1116.54
1786681,24.94,1116.59
1787493,24.94,1116.53
1788304,24.94,1116.58
1789115,24.94,1116.57
1789927,24.94,1116.57
1790738,24.94,1116.54
1791549,24.94,1116.55
1792361,24.94,1116.57
1793172,24.94,1116.57
1793983,24.94,1116.53
1794795,24.94,1116.55
1795606,24.94,1116.52
1796417,24.94,1116.55
1797228,24.94,1116.54
1798040,24.94,1116.53
1798851,24.94,1116.57
1799662,24.94,1116.55
1800473,24.94,1116.55
1801285,24.94,1116.50
1802096,24.94,1116.53
1802907,24.87,1116.52
1803719,24.94,1116.49
1804533,24.87,1116.50
1805345,24.94,1116.53
1806156,24.94,1116.56
1806967,24.94,1116.50
1807779,24.94,1116.53
1808590,24.87,1116.50
1809402,24.94,1116.50
1810213,24.94,1116.53
1811024,24.87,1116.52
1811836,24.94,1116.48
1812647,24.87,1116.52
1813458,24.94,1116.51
1814270,24.94,1116.50
1815081,24.87,1116.54
1815893,24.87,1116.51
1816704,24.87,1116.54
1817515,24.94,1116.49
1818327,24.87,1116.49
1819138,24.87,1116.48
1819950,24.87,1116.51
1820761,24.94,1116.54
1821572,24.87,1116.54
1822384,24.87,1116.53
1823199,24.94,1116.49
1824010,24.87,1116.50
1824821,24.87,1116.49
